OligoID	target
171010FF_47994	*
171010FF_47995	*
171010FF_47996	*
171010FF_47997	chr3:128272805-128273385
171010FF_47998	chr3:128272805-128273385
171010FF_47999	chr3:128272805-128273385
171010FF_48000	chr3:128272805-128273385
171010FF_48001	chr3:128272805-128273385
171010FF_48002	chr3:128272805-128273385
171010FF_48003	chr3:128272805-128273385
171010FF_48004	chr3:128272805-128273385
171010FF_48005	chr3:128272805-128273385
171010FF_48006	chr3:128272805-128273385
171010FF_48007	chr3:128272805-128273385
171010FF_48008	chr3:128272805-128273385
171010FF_48009	chr3:128272805-128273385
171010FF_48010	chr3:128272805-128273385
171010FF_48011	chr3:128272805-128273385
171010FF_48012	chr3:128272805-128273385
171010FF_48013	chr3:128272805-128273385
171010FF_48014	chr3:128272805-128273385
171010FF_48015	chr3:128272805-128273385
171010FF_48016	chr3:128272805-128273385
171010FF_48017	chr3:128272805-128273385
171010FF_48018	chr3:128272805-128273385
171010FF_48019	chr3:128272805-128273385
171010FF_48020	chr3:128272805-128273385
171010FF_48021	chr3:128272805-128273385
171010FF_48022	chr3:128272805-128273385
171010FF_48023	chr3:128272805-128273385
171010FF_48024	chr3:128272805-128273385
171010FF_48025	chr3:128272805-128273385
171010FF_48026	chr3:128272805-128273385
171010FF_48027	chr3:128272805-128273385
171010FF_48028	chr3:128272805-128273385
171010FF_48029	chr3:128272805-128273385
171010FF_48030	chr3:128272805-128273385
171010FF_48031	chr3:128272805-128273385
171010FF_48032	chr3:128272805-128273385
171010FF_48033	chr3:128272805-128273385
171010FF_48034	chr3:128272805-128273385
171010FF_48035	chr3:128272805-128273385
171010FF_48036	chr3:128272805-128273385
171010FF_48037	chr3:128272805-128273385
171010FF_48038	chr3:128272805-128273385
171010FF_48039	chr3:128272805-128273385
171010FF_48040	chr3:128272805-128273385
171010FF_48041	chr3:128272805-128273385
171010FF_48042	chr3:128272805-128273385
171010FF_48043	chr3:128272805-128273385
171010FF_48044	chr3:128272805-128273385
171010FF_48045	chr3:128272805-128273385
171010FF_48046	chr3:128272805-128273385
171010FF_48047	chr3:128272805-128273385
171010FF_48048	chr3:128272805-128273385
171010FF_48049	chr3:128272805-128273385
171010FF_48050	chr3:128272805-128273385
171010FF_48051	chr3:128272805-128273385
171010FF_48052	chr3:128272805-128273385
171010FF_48053	chr3:128272805-128273385
171010FF_48054	chr3:128272805-128273385
171010FF_48055	chr3:128272805-128273385
171010FF_48056	chr3:128272805-128273385
171010FF_48057	chr3:128272805-128273385
171010FF_48058	chr3:128272805-128273385
171010FF_48059	chr3:128272805-128273385
171010FF_48060	chr3:128272805-128273385
171010FF_48061	chr3:128272805-128273385
171010FF_48062	chr3:128272805-128273385
171010FF_48063	chr3:128272805-128273385
171010FF_48064	chr3:128272805-128273385
171010FF_48065	*
171010FF_48066	*
171010FF_48067	*
171010FF_48068	chr3:128292545-128293145
171010FF_48069	chr3:128292545-128293145
171010FF_48070	chr3:128292545-128293145
171010FF_48071	chr3:128292545-128293145
171010FF_48072	chr3:128292545-128293145
171010FF_48073	chr3:128292545-128293145
171010FF_48074	chr3:128292545-128293145
171010FF_48075	chr3:128292545-128293145
171010FF_48076	chr3:128292545-128293145
171010FF_48077	chr3:128292545-128293145
171010FF_48078	chr3:128292545-128293145
171010FF_48079	chr3:128292545-128293145
171010FF_48080	chr3:128292545-128293145
171010FF_48081	chr3:128292545-128293145
171010FF_48082	chr3:128292545-128293145
171010FF_48083	chr3:128292545-128293145
171010FF_48084	chr3:128292545-128293145
171010FF_48085	chr3:128292545-128293145
171010FF_48086	chr3:128292545-128293145
171010FF_48087	chr3:128292545-128293145
171010FF_48088	chr3:128292545-128293145
171010FF_48089	chr3:128292545-128293145
171010FF_48090	chr3:128292545-128293145
171010FF_48091	chr3:128292545-128293145
171010FF_48092	chr3:128292545-128293145
171010FF_48093	chr3:128292545-128293145
171010FF_48094	chr3:128292545-128293145
171010FF_48095	chr3:128292545-128293145
171010FF_48096	chr3:128292545-128293145
171010FF_48097	chr3:128292545-128293145
171010FF_48098	chr3:128292545-128293145
171010FF_48099	chr3:128292545-128293145
171010FF_48100	chr3:128292545-128293145
171010FF_48101	chr3:128292545-128293145
171010FF_48102	chr3:128292545-128293145
171010FF_48103	chr3:128292545-128293145
171010FF_48104	chr3:128292545-128293145
171010FF_48105	chr3:128292545-128293145
171010FF_48106	chr3:128292545-128293145
171010FF_48107	chr3:128292545-128293145
171010FF_48108	chr3:128292545-128293145
171010FF_48109	chr3:128292545-128293145
171010FF_48110	chr3:128292545-128293145
171010FF_48111	chr3:128292545-128293145
171010FF_48112	chr3:128292545-128293145
171010FF_48113	chr3:128292545-128293145
171010FF_48114	chr3:128292545-128293145
171010FF_48115	chr3:128292545-128293145
171010FF_48116	chr3:128292545-128293145
171010FF_48117	chr3:128292545-128293145
171010FF_48118	chr3:128292545-128293145
171010FF_48119	chr3:128292545-128293145
171010FF_48120	chr3:128292545-128293145
171010FF_48121	chr3:128292545-128293145
171010FF_48122	chr3:128292545-128293145
171010FF_48123	chr3:128292545-128293145
171010FF_48124	chr3:128292545-128293145
171010FF_48125	chr3:128292545-128293145
171010FF_48126	chr3:128292545-128293145
171010FF_48127	chr3:128292545-128293145
171010FF_48128	chr3:128292545-128293145
171010FF_48129	chr3:128292545-128293145
171010FF_48130	chr3:128292545-128293145
171010FF_48131	chr3:128292545-128293145
171010FF_48132	chr3:128292545-128293145
171010FF_48133	chr3:128292545-128293145
171010FF_48134	chr3:128292545-128293145
171010FF_48135	chr3:128292545-128293145
171010FF_48136	chr3:128292545-128293145
171010FF_48137	*
171010FF_48138	*
171010FF_48139	*
171010FF_48140	chr3:128296625-128297185
171010FF_48141	chr3:128296625-128297185
171010FF_48142	chr3:128296625-128297185
171010FF_48143	chr3:128296625-128297185
171010FF_48144	chr3:128296625-128297185
171010FF_48145	chr3:128296625-128297185
171010FF_48146	chr3:128296625-128297185
171010FF_48147	chr3:128296625-128297185
171010FF_48148	chr3:128296625-128297185
171010FF_48149	chr3:128296625-128297185
171010FF_48150	chr3:128296625-128297185
171010FF_48151	chr3:128296625-128297185
171010FF_48152	chr3:128296625-128297185
171010FF_48153	chr3:128296625-128297185
171010FF_48154	chr3:128296625-128297185
171010FF_48155	chr3:128296625-128297185
171010FF_48156	chr3:128296625-128297185
171010FF_48157	chr3:128296625-128297185
171010FF_48158	chr3:128296625-128297185
171010FF_48159	chr3:128296625-128297185
171010FF_48160	chr3:128296625-128297185
171010FF_48161	chr3:128296625-128297185
171010FF_48162	chr3:128296625-128297185
171010FF_48163	chr3:128296625-128297185
171010FF_48164	chr3:128296625-128297185
171010FF_48165	chr3:128296625-128297185
171010FF_48166	chr3:128296625-128297185
171010FF_48167	chr3:128296625-128297185
171010FF_48168	chr3:128296625-128297185
171010FF_48169	chr3:128296625-128297185
171010FF_48170	chr3:128296625-128297185
171010FF_48171	chr3:128296625-128297185
171010FF_48172	chr3:128296625-128297185
171010FF_48173	chr3:128296625-128297185
171010FF_48174	chr3:128296625-128297185
171010FF_48175	chr3:128296625-128297185
171010FF_48176	chr3:128296625-128297185
171010FF_48177	chr3:128296625-128297185
171010FF_48178	chr3:128296625-128297185
171010FF_48179	chr3:128296625-128297185
171010FF_48180	chr3:128296625-128297185
171010FF_48181	chr3:128296625-128297185
171010FF_48182	chr3:128296625-128297185
171010FF_48183	chr3:128296625-128297185
171010FF_48184	chr3:128296625-128297185
171010FF_48185	chr3:128296625-128297185
171010FF_48186	chr3:128296625-128297185
171010FF_48187	chr3:128296625-128297185
171010FF_48188	chr3:128296625-128297185
171010FF_48189	chr3:128296625-128297185
171010FF_48190	chr3:128296625-128297185
171010FF_48191	chr3:128296625-128297185
171010FF_48192	chr3:128296625-128297185
171010FF_48193	chr3:128296625-128297185
171010FF_48194	chr3:128296625-128297185
171010FF_48195	chr3:128296625-128297185
171010FF_48196	chr3:128296625-128297185
171010FF_48197	chr3:128296625-128297185
171010FF_48198	chr3:128296625-128297185
171010FF_48199	chr3:128296625-128297185
171010FF_48200	chr3:128296625-128297185
171010FF_48201	chr3:128296625-128297185
171010FF_48202	chr3:128296625-128297185
171010FF_48203	chr3:128296625-128297185
171010FF_48204	chr3:128296625-128297185
171010FF_48205	chr3:128296625-128297185
171010FF_48206	chr3:128296625-128297185
171010FF_48207	chr3:128296625-128297185
171010FF_48208	chr3:128296625-128297185
171010FF_48209	chr3:128296625-128297185
171010FF_48210	chr3:128296625-128297185
171010FF_48211	chr3:128296625-128297185
171010FF_48212	chr3:128296625-128297185
171010FF_48213	chr3:128296625-128297185
171010FF_48214	chr3:128296625-128297185
171010FF_48215	chr3:128296625-128297185
171010FF_48216	chr3:128296625-128297185
171010FF_48217	chr3:128296625-128297185
171010FF_48218	chr3:128296625-128297185
171010FF_48219	chr3:128296625-128297185
171010FF_48220	chr3:128296625-128297185
171010FF_48221	chr3:128296625-128297185
171010FF_48222	chr3:128303145-128303645
171010FF_48223	chr3:128303145-128303645
171010FF_48224	chr3:128303145-128303645
171010FF_48225	chr3:128303145-128303645
171010FF_48226	chr3:128303145-128303645
171010FF_48227	chr3:128303145-128303645
171010FF_48228	chr3:128303145-128303645
171010FF_48229	chr3:128303145-128303645
171010FF_48230	chr3:128303145-128303645
171010FF_48231	chr3:128303145-128303645
171010FF_48232	chr3:128303145-128303645
171010FF_48233	chr3:128303145-128303645
171010FF_48234	chr3:128303145-128303645
171010FF_48235	chr3:128303145-128303645
171010FF_48236	chr3:128303145-128303645
171010FF_48237	chr3:128303145-128303645
171010FF_48238	chr3:128303145-128303645
171010FF_48239	chr3:128303145-128303645
171010FF_48240	chr3:128303145-128303645
171010FF_48241	chr3:128303145-128303645
171010FF_48242	chr3:128303145-128303645
171010FF_48243	chr3:128303145-128303645
171010FF_48244	chr3:128303145-128303645
171010FF_48245	chr3:128303145-128303645
171010FF_48246	chr3:128303145-128303645
171010FF_48247	chr3:128303145-128303645
171010FF_48248	chr3:128303145-128303645
171010FF_48249	chr3:128303145-128303645
171010FF_48250	chr3:128303145-128303645
171010FF_48251	chr3:128303145-128303645
171010FF_48252	chr3:128303145-128303645
171010FF_48253	chr3:128303145-128303645
171010FF_48254	chr3:128303145-128303645
171010FF_48255	chr3:128303145-128303645
171010FF_48256	chr3:128303145-128303645
171010FF_48257	chr3:128303145-128303645
171010FF_48258	chr3:128303145-128303645
171010FF_48259	chr3:128303145-128303645
171010FF_48260	chr3:128303145-128303645
171010FF_48261	chr3:128303145-128303645
171010FF_48262	chr3:128303145-128303645
171010FF_48263	chr3:128303145-128303645
171010FF_48264	chr3:128303145-128303645
171010FF_48265	chr3:128303145-128303645
171010FF_48266	chr3:128303145-128303645
171010FF_48267	chr3:128303145-128303645
171010FF_48268	chr3:128303145-128303645
171010FF_48269	chr3:128303145-128303645
171010FF_48270	chr3:128303145-128303645
171010FF_48271	chr3:128303145-128303645
171010FF_48272	chr3:128303145-128303645
171010FF_48273	chr3:128303145-128303645
171010FF_48274	chr3:128303145-128303645
171010FF_48275	chr3:128303145-128303645
171010FF_48276	chr3:128303145-128303645
171010FF_48277	chr3:128303145-128303645
171010FF_48278	chr3:128303145-128303645
171010FF_48279	chr3:128303145-128303645
171010FF_48280	chr3:128303145-128303645
171010FF_48281	chr3:128303145-128303645
171010FF_48282	chr3:128303145-128303645
171010FF_48283	chr3:128303145-128303645
171010FF_48284	chr3:128303145-128303645
171010FF_48285	chr3:128303145-128303645
171010FF_48286	chr3:128303145-128303645
171010FF_48287	chr3:128303145-128303645
171010FF_48288	chr3:128303145-128303645
171010FF_48289	chr3:128303145-128303645
171010FF_48290	chr3:128303145-128303645
171010FF_48291	chr3:128303145-128303645
171010FF_48292	chr3:128303145-128303645
171010FF_48293	chr3:128303145-128303645
171010FF_48294	chr3:128303145-128303645
171010FF_48295	chr3:128303145-128303645
171010FF_48296	chr3:128303145-128303645
171010FF_48297	chr3:128303145-128303645
171010FF_48298	chr3:128303145-128303645
171010FF_48299	chr3:128303145-128303645
171010FF_48300	chr3:128303145-128303645
171010FF_48301	chr3:128303145-128303645
171010FF_48302	chr3:128303145-128303645
171010FF_48303	chr3:128303145-128303645
171010FF_48304	chr3:128303145-128303645
171010FF_48305	chr3:128303145-128303645
171010FF_48306	chr3:128303145-128303645
171010FF_48307	chr3:128303145-128303645
171010FF_48308	chr3:128303145-128303645
171010FF_48309	chr3:128303145-128303645
171010FF_48310	chr3:128303145-128303645
171010FF_48311	chr3:128303145-128303645
171010FF_48312	chr3:128303145-128303645
171010FF_48313	chr3:128303145-128303645
171010FF_48314	chr3:128303145-128303645
171010FF_48315	chr3:128303145-128303645
171010FF_48316	chr3:128303145-128303645
171010FF_48317	chr3:128303145-128303645
171010FF_48318	chr3:128303145-128303645
171010FF_48319	chr3:128303145-128303645
171010FF_48320	chr3:128303145-128303645
171010FF_48321	*
171010FF_48322	*
171010FF_48323	*
171010FF_48324	*
171010FF_48325	*
171010FF_48326	*
171010FF_48327	*
171010FF_48328	*
171010FF_48329	*
171010FF_48330	chr3:128303965-128304565
171010FF_48331	chr3:128303965-128304565
171010FF_48332	chr3:128303965-128304565
171010FF_48333	chr3:128303965-128304565
171010FF_48334	chr3:128303965-128304565
171010FF_48335	chr3:128303965-128304565
171010FF_48336	chr3:128303965-128304565
171010FF_48337	chr3:128303965-128304565
171010FF_48338	chr3:128303965-128304565
171010FF_48339	chr3:128303965-128304565
171010FF_48340	chr3:128303965-128304565
171010FF_48341	chr3:128303965-128304565
171010FF_48342	chr3:128303965-128304565
171010FF_48343	chr3:128303965-128304565
171010FF_48344	chr3:128303965-128304565
171010FF_48345	chr3:128303965-128304565
171010FF_48346	chr3:128303965-128304565
171010FF_48347	chr3:128303965-128304565
171010FF_48348	chr3:128303965-128304565
171010FF_48349	chr3:128303965-128304565
171010FF_48350	chr3:128303965-128304565
171010FF_48351	chr3:128303965-128304565
171010FF_48352	chr3:128303965-128304565
171010FF_48353	chr3:128303965-128304565
171010FF_48354	chr3:128303965-128304565
171010FF_48355	chr3:128303965-128304565
171010FF_48356	chr3:128303965-128304565
171010FF_48357	chr3:128303965-128304565
171010FF_48358	chr3:128303965-128304565
171010FF_48359	chr3:128303965-128304565
171010FF_48360	chr3:128303965-128304565
171010FF_48361	chr3:128303965-128304565
171010FF_48362	chr3:128303965-128304565
171010FF_48363	chr3:128303965-128304565
171010FF_48364	chr3:128303965-128304565
171010FF_48365	chr3:128303965-128304565
171010FF_48366	chr3:128303965-128304565
171010FF_48367	chr3:128303965-128304565
171010FF_48368	chr3:128303965-128304565
171010FF_48369	chr3:128303965-128304565
171010FF_48370	chr3:128303965-128304565
171010FF_48371	chr3:128303965-128304565
171010FF_48372	chr3:128303965-128304565
171010FF_48373	chr3:128303965-128304565
171010FF_48374	chr3:128303965-128304565
171010FF_48375	chr3:128303965-128304565
171010FF_48376	chr3:128303965-128304565
171010FF_48377	chr3:128309725-128310305
171010FF_48378	chr3:128309725-128310305
171010FF_48379	chr3:128309725-128310305
171010FF_48380	chr3:128309725-128310305
171010FF_48381	chr3:128309725-128310305
171010FF_48382	chr3:128309725-128310305
171010FF_48383	chr3:128309725-128310305
171010FF_48384	chr3:128309725-128310305
171010FF_48385	chr3:128309725-128310305
171010FF_48386	chr3:128309725-128310305
171010FF_48387	chr3:128309725-128310305
171010FF_48388	chr3:128309725-128310305
171010FF_48389	chr3:128309725-128310305
171010FF_48390	chr3:128309725-128310305
171010FF_48391	chr3:128309725-128310305
171010FF_48392	chr3:128309725-128310305
171010FF_48393	chr3:128309725-128310305
171010FF_48394	chr3:128309725-128310305
171010FF_48395	chr3:128309725-128310305
171010FF_48396	chr3:128309725-128310305
171010FF_48397	chr3:128309725-128310305
171010FF_48398	chr3:128309725-128310305
171010FF_48399	chr3:128309725-128310305
171010FF_48400	chr3:128309725-128310305
171010FF_48401	chr3:128309725-128310305
171010FF_48402	chr3:128309725-128310305
171010FF_48403	chr3:128309725-128310305
171010FF_48404	chr3:128309725-128310305
171010FF_48405	chr3:128309725-128310305
171010FF_48406	chr3:128309725-128310305
171010FF_48407	chr3:128309725-128310305
171010FF_48408	chr3:128309725-128310305
171010FF_48409	chr3:128309725-128310305
171010FF_48410	chr3:128309725-128310305
171010FF_48411	chr3:128309725-128310305
171010FF_48412	chr3:128309725-128310305
171010FF_48413	chr3:128309725-128310305
171010FF_48414	chr3:128309725-128310305
171010FF_48415	chr3:128309725-128310305
171010FF_48416	chr3:128309725-128310305
171010FF_48417	chr3:128309725-128310305
171010FF_48418	chr3:128309725-128310305
171010FF_48419	chr3:128309725-128310305
171010FF_48420	chr3:128309725-128310305
171010FF_48421	chr3:128309725-128310305
171010FF_48422	chr3:128309725-128310305
171010FF_48423	chr3:128309725-128310305
171010FF_48424	chr3:128309725-128310305
171010FF_48425	chr3:128309725-128310305
171010FF_48426	chr3:128309725-128310305
171010FF_48427	chr3:128309725-128310305
171010FF_48428	chr3:128309725-128310305
171010FF_48429	chr3:128309725-128310305
171010FF_48430	chr3:128309725-128310305
171010FF_48431	chr3:128309725-128310305
171010FF_48432	chr3:128309725-128310305
171010FF_48433	chr3:128309725-128310305
171010FF_48434	chr3:128309725-128310305
171010FF_48435	chr3:128309725-128310305
171010FF_48436	chr3:128309725-128310305
171010FF_48437	chr3:128309725-128310305
171010FF_48438	chr3:128309725-128310305
171010FF_48439	chr3:128309725-128310305
171010FF_48440	chr3:128309725-128310305
171010FF_48441	chr3:128309725-128310305
171010FF_48442	chr3:128309725-128310305
171010FF_48443	chr3:128309725-128310305
171010FF_48444	chr3:128309725-128310305
171010FF_48445	chr3:128309725-128310305
171010FF_48446	chr3:128309725-128310305
171010FF_48447	chr3:128309725-128310305
171010FF_48448	chr3:128309725-128310305
171010FF_48449	chr3:128309725-128310305
171010FF_48450	chr3:128309725-128310305
171010FF_48451	chr3:128309725-128310305
171010FF_48452	chr3:128309725-128310305
171010FF_48453	chr3:128309725-128310305
171010FF_48454	chr3:128309725-128310305
171010FF_48455	chr3:128309725-128310305
171010FF_48456	chr3:128309725-128310305
171010FF_48457	chr3:128309725-128310305
171010FF_48458	chr3:128309725-128310305
171010FF_48459	chr3:128309725-128310305
171010FF_48460	chr3:128309725-128310305
171010FF_48461	chr3:128309725-128310305
171010FF_48462	chr3:128324925-128325425
171010FF_48463	chr3:128324925-128325425
171010FF_48464	chr3:128324925-128325425
171010FF_48465	chr3:128324925-128325425
171010FF_48466	chr3:128324925-128325425
171010FF_48467	chr3:128324925-128325425
171010FF_48468	chr3:128324925-128325425
171010FF_48469	chr3:128324925-128325425
171010FF_48470	chr3:128368825-128369325
171010FF_48471	chr3:128368825-128369325
171010FF_48472	chr3:128368825-128369325
171010FF_48473	chr3:128368825-128369325
171010FF_48474	chr3:128368825-128369325
171010FF_48475	chr3:128368825-128369325
171010FF_48476	chr3:128368825-128369325
171010FF_48477	chr3:128368825-128369325
171010FF_48478	chr3:128368825-128369325
171010FF_48479	chr3:128368825-128369325
171010FF_48480	chr3:128368825-128369325
171010FF_48481	chr3:128368825-128369325
171010FF_48482	chr3:128368825-128369325
171010FF_48483	chr3:128368825-128369325
171010FF_48484	chr3:128368825-128369325
171010FF_48485	chr3:128368825-128369325
171010FF_48486	chr3:128368825-128369325
171010FF_48487	chr3:128368825-128369325
171010FF_48488	chr3:128368825-128369325
171010FF_48489	chr3:128368825-128369325
171010FF_48490	chr3:128368825-128369325
171010FF_48491	chr3:128368825-128369325
171010FF_48492	chr3:128368825-128369325
171010FF_48493	chr3:128368825-128369325
171010FF_48494	chr3:128368825-128369325
171010FF_48495	chr3:128368825-128369325
171010FF_48496	chr3:128368825-128369325
171010FF_48497	chr3:128368825-128369325
171010FF_48498	chr3:128368825-128369325
171010FF_48499	chr3:128368825-128369325
171010FF_48500	chr3:128368825-128369325
171010FF_48501	chr3:128368825-128369325
171010FF_48502	chr3:128368825-128369325
171010FF_48503	chr3:128368825-128369325
171010FF_48504	chr3:128368825-128369325
171010FF_48505	chr3:128368825-128369325
171010FF_48506	chr3:128368825-128369325
171010FF_48507	chr3:128368825-128369325
171010FF_48508	chr3:128368825-128369325
171010FF_48509	chr3:128368825-128369325
171010FF_48510	chr3:128368825-128369325
171010FF_48511	chr3:128368825-128369325
171010FF_48512	chr3:128368825-128369325
171010FF_48513	chr3:128368825-128369325
171010FF_48514	chr3:128368825-128369325
171010FF_48515	chr3:128368825-128369325
171010FF_48516	chr3:128368825-128369325
171010FF_48517	chr3:128368825-128369325
171010FF_48518	chr3:128368825-128369325
171010FF_48519	chr3:128368825-128369325
171010FF_48520	chr3:128368825-128369325
171010FF_48521	chr3:128368825-128369325
171010FF_48522	chr3:128368825-128369325
171010FF_48523	chr3:128368825-128369325
171010FF_48524	chr3:128368825-128369325
171010FF_48525	chr3:128368825-128369325
171010FF_48526	chr3:128368825-128369325
171010FF_48527	chr3:128368825-128369325
171010FF_48528	chr3:128368825-128369325
171010FF_48529	chr3:128368825-128369325
171010FF_48530	chr3:128368825-128369325
171010FF_48531	chr3:128368825-128369325
171010FF_48532	chr3:128368825-128369325
171010FF_48533	chr3:128368825-128369325
171010FF_48534	chr3:128368825-128369325
171010FF_48535	chr3:128368825-128369325
171010FF_48536	chr3:128368825-128369325
171010FF_48537	chr3:128368825-128369325
171010FF_48538	chr3:128368825-128369325
171010FF_48539	chr3:128368825-128369325
171010FF_48540	chr3:128368825-128369325
171010FF_48541	chr3:128368825-128369325
171010FF_48542	chr3:128368825-128369325
171010FF_48543	chr3:128368825-128369325
171010FF_48544	chr3:128368825-128369325
171010FF_48545	chr3:128368825-128369325
171010FF_48546	chr3:128368825-128369325
171010FF_48547	chr3:128368825-128369325
171010FF_48548	chr3:128368825-128369325
171010FF_48549	chr3:128368825-128369325
171010FF_48550	chr3:128368825-128369325
171010FF_48551	chr3:128368825-128369325
171010FF_48552	chr3:128368825-128369325
171010FF_48553	chr3:128368825-128369325
171010FF_48554	chr3:128368825-128369325
171010FF_48555	chr3:128368825-128369325
171010FF_48556	chr3:128368825-128369325
171010FF_48557	chr3:128368825-128369325
171010FF_48558	*
171010FF_48559	*
171010FF_48560	*
171010FF_48561	*
171010FF_48562	*
171010FF_48563	*
171010FF_48564	*
171010FF_48565	*
171010FF_48566	*
171010FF_48567	*
171010FF_48568	chr3:128369485-128370485
171010FF_48569	chr3:128369485-128370485
171010FF_48570	chr3:128369485-128370485
171010FF_48571	chr3:128369485-128370485
171010FF_48572	chr3:128369485-128370485
171010FF_48573	chr3:128369485-128370485
171010FF_48574	chr3:128369485-128370485
171010FF_48575	chr3:128369485-128370485
171010FF_48576	chr3:128369485-128370485
171010FF_48577	chr3:128369485-128370485
171010FF_48578	chr3:128369485-128370485
171010FF_48579	chr3:128369485-128370485
171010FF_48580	chr3:128369485-128370485
171010FF_48581	chr3:128369485-128370485
171010FF_48582	chr3:128369485-128370485
171010FF_48583	chr3:128369485-128370485
171010FF_48584	chr3:128369485-128370485
171010FF_48585	chr3:128369485-128370485
171010FF_48586	chr3:128369485-128370485
171010FF_48587	chr3:128369485-128370485
171010FF_48588	chr3:128369485-128370485
171010FF_48589	chr3:128369485-128370485
171010FF_48590	chr3:128369485-128370485
171010FF_48591	chr3:128369485-128370485
171010FF_48592	chr3:128369485-128370485
171010FF_48593	chr3:128369485-128370485
171010FF_48594	chr3:128369485-128370485
171010FF_48595	chr3:128369485-128370485
171010FF_48596	chr3:128369485-128370485
171010FF_48597	chr3:128369485-128370485
171010FF_48598	chr3:128369485-128370485
171010FF_48599	chr3:128369485-128370485
171010FF_48600	chr3:128369485-128370485
171010FF_48601	chr3:128369485-128370485
171010FF_48602	chr3:128369485-128370485
171010FF_48603	chr3:128369485-128370485
171010FF_48604	chr3:128369485-128370485
171010FF_48605	chr3:128369485-128370485
171010FF_48606	chr3:128369485-128370485
171010FF_48607	chr3:128369485-128370485
171010FF_48608	chr3:128369485-128370485
171010FF_48609	chr3:128369485-128370485
171010FF_48610	chr3:128369485-128370485
171010FF_48611	chr3:128369485-128370485
171010FF_48612	chr3:128369485-128370485
171010FF_48613	chr3:128369485-128370485
171010FF_48614	chr3:128369485-128370485
171010FF_48615	chr3:128369485-128370485
171010FF_48616	chr3:128369485-128370485
171010FF_48617	chr3:128369485-128370485
171010FF_48618	chr3:128369485-128370485
171010FF_48619	chr3:128369485-128370485
171010FF_48620	chr3:128369485-128370485
171010FF_48621	chr3:128369485-128370485
171010FF_48622	chr3:128369485-128370485
171010FF_48623	chr3:128369485-128370485
171010FF_48624	chr3:128369485-128370485
171010FF_48625	chr3:128369485-128370485
171010FF_48626	chr3:128369485-128370485
171010FF_48627	chr3:128369485-128370485
171010FF_48628	chr3:128369485-128370485
171010FF_48629	chr3:128369485-128370485
171010FF_48630	chr3:128369485-128370485
171010FF_48631	chr3:128369485-128370485
171010FF_48632	chr3:128369485-128370485
171010FF_48633	chr3:128369485-128370485
171010FF_48634	chr3:128369485-128370485
171010FF_48635	chr3:128369485-128370485
171010FF_48636	chr3:128369485-128370485
171010FF_48637	chr3:128369485-128370485
171010FF_48638	chr3:128369485-128370485
171010FF_48639	chr3:128369485-128370485
171010FF_48640	chr3:128369485-128370485
171010FF_48641	chr3:128369485-128370485
171010FF_48642	chr3:128369485-128370485
171010FF_48643	chr3:128369485-128370485
171010FF_48644	chr3:128369485-128370485
171010FF_48645	chr3:128369485-128370485
171010FF_48646	chr3:128369485-128370485
171010FF_48647	*
171010FF_48648	chr3:128399345-128399845
171010FF_48649	chr3:128399345-128399845
171010FF_48650	chr3:128399345-128399845
171010FF_48651	chr3:128399345-128399845
171010FF_48652	chr3:128399345-128399845
171010FF_48653	chr3:128399345-128399845
171010FF_48654	chr3:128399345-128399845
171010FF_48655	chr3:128399345-128399845
171010FF_48656	chr3:128399345-128399845
171010FF_48657	chr3:128399345-128399845
171010FF_48658	chr3:128399345-128399845
171010FF_48659	chr3:128399345-128399845
171010FF_48660	chr3:128399345-128399845
171010FF_48661	chr3:128399345-128399845
171010FF_48662	chr3:128399345-128399845
171010FF_48663	chr3:128399345-128399845
171010FF_48664	chr3:128399345-128399845
171010FF_48665	chr3:128399345-128399845
171010FF_48666	chr3:128399345-128399845
171010FF_48667	chr3:128399345-128399845
171010FF_48668	chr3:128399345-128399845
171010FF_48669	chr3:128399345-128399845
171010FF_48670	chr3:128399345-128399845
171010FF_48671	chr3:128399345-128399845
171010FF_48672	chr3:128399345-128399845
171010FF_48673	chr3:128399345-128399845
171010FF_48674	chr3:128399345-128399845
171010FF_48675	chr3:128399345-128399845
171010FF_48676	chr3:128399345-128399845
171010FF_48677	chr3:128399345-128399845
171010FF_48678	chr3:128399345-128399845
171010FF_48679	chr3:128399345-128399845
171010FF_48680	chr3:128399345-128399845
171010FF_48681	chr3:128399345-128399845
171010FF_48682	chr3:128399345-128399845
171010FF_48683	chr3:128399345-128399845
171010FF_48684	chr3:128399345-128399845
171010FF_48685	chr3:128399345-128399845
171010FF_48686	chr3:128399345-128399845
171010FF_48687	chr3:128399345-128399845
171010FF_48688	chr3:128399345-128399845
171010FF_48689	chr3:128399345-128399845
171010FF_48690	chr3:128399345-128399845
171010FF_48691	chr3:128399345-128399845
171010FF_48692	chr3:128399345-128399845
171010FF_48693	chr3:128399345-128399845
171010FF_48694	chr3:128399345-128399845
171010FF_48695	chr3:128399345-128399845
171010FF_48696	chr3:128399345-128399845
171010FF_48697	chr3:128399345-128399845
171010FF_48698	chr3:128399345-128399845
171010FF_48699	chr3:128399345-128399845
171010FF_48700	chr3:128399345-128399845
171010FF_48701	chr3:128399345-128399845
171010FF_48702	chr3:128399345-128399845
171010FF_48703	chr3:128399345-128399845
171010FF_48704	chr3:128399345-128399845
171010FF_48705	chr3:128399345-128399845
171010FF_48706	chr3:128399345-128399845
171010FF_48707	chr3:128399345-128399845
